TIME,INT
35.9333,0.0049
35.9667,0.0049
36.0000,0.0047
36.0333,0.0040
36.0667,0.0037
36.1000,0.0054
36.1333,0.0043
36.1667,0.0046
36.2000,0.0047
36.2333,0.0044
36.2667,0.0049
36.3000,0.0042
36.3333,0.0039
36.3667,0.0042
36.4000,0.0048
36.4333,0.0043
36.4667,0.0049
36.5000,0.0047
36.5333,0.0051
36.5667,0.0047
36.6000,0.0054
36.6333,0.0062
36.6667,0.0048
36.7000,0.0043
36.7333,0.0054
36.7667,0.0044
36.8000,0.0061
36.8333,0.0056
36.8667,0.0053
36.9000,0.0068
36.9333,0.0086
36.9667,0.0063
37.0000,0.0069
37.0333,0.0065
37.0667,0.0079
37.1000,0.0084
37.1333,0.0062
37.1667,0.0055
37.2000,0.0046
37.2333,0.0069
37.2667,0.0051
37.3000,0.0053
37.3333,0.0048
37.3667,0.0049
37.4000,0.0051
37.4333,0.0053
37.4667,0.0061
37.5000,0.0055
37.5333,0.0059
37.5667,0.0054
37.6000,0.0052
37.6333,0.0059
37.6667,41.8635
37.7000,73.6310
37.7333,80.4272
37.7667,80.6463
37.8000,80.6824
37.8333,80.6315
37.8667,80.7808
37.9000,80.9685
37.9333,81.0875
37.9667,77.0408
38.0000,77.0838
38.0333,76.8694
38.0667,76.9885
38.1000,73.9079
38.1333,73.9633
38.1667,73.9116
38.2000,74.0437
38.2333,74.0743
38.2667,74.0988
38.3000,74.1551
38.3333,74.2091
38.3667,74.3162
38.4000,74.3639
38.4333,74.3328
38.4667,74.8733
38.5000,75.0075
38.5333,75.0140
38.5667,74.7929
38.6000,74.8328
38.6333,75.0101
38.6667,75.0354
38.7000,74.9459
38.7333,74.9923
38.7667,75.0629
38.8000,75.0543
38.8333,75.0400
38.8667,75.1559
38.9000,75.4231
38.9333,75.4687
38.9667,75.5127
39.0000,75.5575
39.0333,75.5254
39.0667,75.5546
39.1000,75.3756
39.1333,75.1570
39.1667,75.0192
39.2000,74.8324
39.2333,74.6310
39.2667,74.5865
39.3000,74.6908
39.3333,74.7302
39.3667,74.7635
39.4000,74.7927
39.4333,74.8165
39.4667,74.7780
39.5000,74.7630
39.5333,74.8027
39.5667,74.7384
39.6000,74.7052
39.6333,74.8142
39.6667,16.0486
39.7000,0.0062
39.7333,0.0005
39.7667,0.0003
39.8000,0.0003
39.8333,0.0018
39.8667,0.0015
39.9000,0.0017
39.9333,0.0040
39.9667,0.0042
40.0000,0.0056
40.0333,0.0064
40.0667,0.0051
40.1000,0.0045
40.1333,0.0053
40.1667,0.0062
40.2000,0.0057
40.2333,0.0048
40.2667,0.0055
40.3000,0.0048
40.3333,0.0058
40.3667,0.0036
40.4000,0.0038
40.4333,0.0050
40.4667,0.0043
40.5000,0.0057
40.5333,0.0053
40.5667,0.0048
40.6000,0.0041
40.6333,0.1638
40.6667,54.3002
40.7000,73.1669
40.7333,80.3462
40.7667,80.5424
40.8000,80.7344
40.8333,78.5920
40.8667,78.7051
40.9000,78.8246
40.9333,76.7423
40.9667,76.7516
41.0000,76.9144
41.0333,77.1134
41.0667,77.2842
41.1000,77.2441
41.1333,77.4103
41.1667,77.4001
41.2000,77.4236
41.2333,77.1851
41.2667,77.1499
41.3000,77.1236
41.3333,77.2434
41.3667,77.5459
41.4000,77.5627
41.4333,77.6516
41.4667,77.7422
41.5000,77.4725
41.5333,77.4489
41.5667,77.7363
41.6000,77.7373
41.6333,77.6624
41.6667,77.6402
41.7000,77.7866
41.7333,77.7913
41.7667,77.6743
41.8000,77.6959
41.8333,77.7397
41.8667,77.7494
41.9000,77.8137
41.9333,77.8856
41.9667,78.1021
42.0000,78.1905
42.0333,78.0630
42.0667,78.0940
42.1000,78.3033
42.1333,78.1677
42.1667,78.1402
42.2000,77.8520
42.2333,77.5821
42.2667,77.3788
42.3000,77.2169
42.3333,77.1771
42.3667,77.1875
42.4000,77.2608
42.4333,77.2396
42.4667,77.2608
42.5000,77.2560
42.5333,77.2776
42.5667,77.3047
42.6000,77.2844
42.6333,77.2424
42.6667,77.2993
42.7000,77.3411
42.7333,77.3397
42.7667,77.3768
42.8000,77.3210
42.8333,77.4330
42.8667,77.4263
42.9000,77.4026
42.9333,77.5512
42.9667,77.7114
43.0000,77.7638
43.0333,77.8316
43.0667,77.9389
43.1000,78.1227
43.1333,78.1531
43.1667,77.9733
43.2000,77.8429
43.2333,77.7437
43.2667,77.7479
43.3000,77.8234
43.3333,77.8370
43.3667,77.7689
43.4000,77.8043
43.4333,77.8203
43.4667,77.7944
43.5000,77.7667
43.5333,77.7468
43.5667,77.7620
43.6000,77.8405
43.6333,75.9830
43.6667,6.3644
43.7000,0.0161
43.7333,0.0002
43.7667,0.0003
43.8000,0.0002
43.8333,0.0001
43.8667,0.0023
43.9000,0.0029
43.9333,0.0029
43.9667,0.0027
44.0000,0.0089
44.0333,0.0116
44.0667,0.0108
44.1000,0.0102
44.1333,0.0107
44.1667,0.0120
44.2000,0.0116
44.2333,0.0116
44.2667,0.0109
44.3000,0.0115
44.3333,0.0116
44.3667,0.0118
44.4000,0.0111
44.4333,0.0110
44.4667,0.0094
44.5000,0.0110
44.5333,0.0112
44.5667,0.0111
44.6000,0.0111
44.6333,6.2646
44.6667,68.5116
44.7000,80.9618
44.7333,81.1884
44.7667,81.3861
44.8000,79.7627
44.8333,79.7355
44.8667,79.7220
44.9000,77.4970
44.9333,77.6469
44.9667,77.6893
45.0000,77.8927
45.0333,78.0044
45.0667,78.1498
45.1000,78.0447
45.1333,78.0355
45.1667,77.9845
45.2000,77.8148
45.2333,77.8246
45.2667,77.7171
45.3000,77.8914
45.3333,77.9269
45.3667,77.6249
45.4000,77.6839
45.4333,77.9189
45.4667,77.9230
45.5000,77.7183
45.5333,77.7672
45.5667,77.9685
45.6000,77.9908
45.6333,73.7913
45.6667,3.3566
45.7000,0.0183
45.7333,0.0004
45.7667,0.0001
45.8000,0.0002
45.8333,0.0004
45.8667,0.0023
45.9000,0.0029
45.9333,0.0028
45.9667,0.0024
46.0000,0.0027
46.0333,0.0114
46.0667,0.0141
46.1000,0.0116
46.1333,0.0113
46.1667,0.0115
46.2000,0.0128
46.2333,0.0131
46.2667,0.0139
46.3000,0.0113
46.3333,0.0109
46.3667,0.0131
46.4000,0.0121
46.4333,0.0126
46.4667,0.0119
46.5000,0.0116
