TIME,INT
44.1333,48.8639
44.1667,48.1927
44.2000,48.7370
44.2333,48.4172
44.2667,48.3583
44.3000,48.4376
44.3333,48.4376
44.3667,48.2948
44.4000,47.6893
44.4333,46.6463
44.4667,46.1451
44.5000,45.5420
44.5333,45.9138
44.5667,45.4649
44.6000,44.9002
44.6333,44.6961
44.6667,44.3968
44.7000,44.1429
44.7333,44.0839
44.7667,44.0748
44.8000,43.2018
44.8333,43.3719
44.8667,42.7800
44.9000,43.0317
44.9333,42.6916
44.9667,42.1542
45.0000,42.1859
45.0333,41.7596
45.0667,40.9274
45.1000,40.9048
45.1333,40.8095
45.1667,42.1927
45.2000,43.3855
45.2333,43.0476
45.2667,42.5170
45.3000,42.3469
45.3333,41.9546
45.3667,42.3741
45.4000,42.0703
45.4333,41.5805
45.4667,41.5329
45.5000,42.0952
45.5333,41.4195
45.5667,41.5964
45.6000,41.0771
45.6333,40.6939
45.6667,40.6009
45.7000,39.9932
45.7333,40.1746
45.7667,40.1406
45.8000,40.1610
45.8333,39.6599
45.8667,40.4195
45.9000,40.8322
45.9333,41.0612
45.9667,41.0068
46.0000,41.1111
46.0333,41.0567
46.0667,40.8685
46.1000,40.9252
46.1333,41.3537
46.1667,41.9388
46.2000,41.7846
46.2333,41.4104
46.2667,42.5057
46.3000,42.0499
46.3333,42.0385
46.3667,41.9274
46.4000,42.1179
46.4333,43.0159
46.4667,43.2245
46.5000,43.4694
